time,x,y
53.497,-0.901081337360098,4.961382375428649
53.546,-0.9260437993569536,4.95998203040327
53.597,-0.9510121329017674,4.958398142505436
53.646,-0.9759502226391176,4.956423275322387
53.697,-1.0008586490639713,4.954102556871256
53.746,-1.0257814520507704,4.951482512231107
53.797,-1.0506777262594766,4.948933101359328
53.847,-1.0755754675536995,4.9470553990723305
53.896,-1.1005120907395474,4.9457549576905
53.946,-1.1254826173286436,4.94500051072386
53.997,-1.1504791871632327,4.944520718040397
54.046,-1.175475533732259,4.944040879474443
54.096,-1.20047247100058,4.943560921264076
54.146,-1.2254684497910127,4.943080944642597
54.196,-1.2504649318431107,4.942601483817912
54.246,-1.2754608550340247,4.942122065527528
54.297,-1.300457360197601,4.9416427189998675
54.347,-1.3254543424739895,4.941162817279509
54.397,-1.3504513775769973,4.940683131692072
54.446,-1.3754484776200158,4.940203514830824
54.497,-1.4004449806268682,4.939724341871153
54.546,-1.4254419330157635,4.9392450506935734
54.597,-1.450438590868705,4.938765570919654
54.647,-1.475434986073441,4.938285863054988
54.697,-1.5004316466581122,4.937806132328849
54.746,-1.5254281039568207,4.937325869537349
54.796,-1.5504245789981774,4.936846352811136
54.847,-1.5754212223300195,4.936366970685966
54.897,-1.6004172348246204,4.935887694635956
54.946,-1.6254138021649627,4.935408003685653
54.996,-1.6504107824913077,4.934928288069146
55.047,-1.6754078773097647,4.934448653628861
55.097,-1.700404667430112,4.933969281720619
55.146,-1.7254011963313487,4.933490211392184
55.197,-1.750398160518623,4.933010897450105
55.247,-1.7753948211252308,4.9325313943689135
55.297,-1.80039111572011,4.9320516839023965
55.346,-1.8253880531728628,4.931571774817734
55.397,-1.8503847298555132,4.931092332936647
55.446,-1.87538130130901,4.930612917879475
55.497,-1.900377436808769,4.93013347438995
55.547,-1.9253739662983236,4.92965421883283
55.597,-1.9503706111865717,4.92917440793047
55.646,-1.9753677142660093,4.928694772704001
55.696,-2.0003647676523872,4.9282152164938235
55.746,-2.025352312967769,4.927556173058996
55.797,-2.050302190292146,4.926497118888893
55.846,-2.0752430585685984,4.925111392160131
55.897,-2.1001697395120043,4.923441076564849
55.946,-2.1251745692804143,4.921577451024952
55.997,-2.1501683256580986,4.91988105364224
56.046,-2.175166925613847,4.91884915431987
56.097,-2.2002043109954457,4.91839965556252
56.147,-2.2252390791879626,4.918496797239524
56.196,-2.2502450513498093,4.9191158380637106
56.246,-2.2752293014814273,4.920020570809272
56.297,-2.3002143673635773,4.920928888541043
56.346,-2.3251987947018207,4.921837697664296
56.397,-2.350183855458427,4.922746552985262
56.446,-2.3751686780447243,4.923655273072827
56.497,-2.4001536275759516,4.924563854027849
56.546,-2.425138418833864,4.925472286965556
